gnd_id,german_name,related_subjects
4518528-1,Visual InterDev 6.0,Webdesign | Programmierumgebung
4518529-3,Visual J++ 6.0,"Java,Programmiersprache | Anwendungsprogramm | Programmierumgebung"
4518536-0,Visual FoxPro 6.0,Relationales Datenbanksystem
4518537-2,Visual C++ 6.0,Programmiersprache
4518574-8,Samba/PC,"Samba,Programm"
4518807-5,Borland Delphi 4.0,Softwarewerkzeug | Compiler | Windows NT | Anwendungsprogramm | Programmierumgebung | Windows 95
4519102-5,Media Studio Pro 5.0,Videobearbeitung | Programm
4519251-0,FIWoComp 1.0,Selbstgenutztes Wohneigentum | Steuervergünstigung | Programm
4519361-7,GHOST Hilfesystem,SOLARIS 2.4 | Hilfesystem
4519785-4,Media Studio Pro 2.5,Videobearbeitung | Programm
4519866-4,WinSTAT,Statistik | Programm | Datenanalyse
4519867-6,TARGETS Programm,Umweltveränderung | Nachhaltigkeit | Zielvorstellung | Modell | Programm
4520108-0,EBIDIS,Programmiersprache
4520268-0,Urban Assault,Computerspiel
4520452-4,SPIRIT 7.0,CAD | Architektur | Programm
4520823-2,LabVIEW 4.1,Messwertverarbeitung | Programmierumgebung | Graphische Benutzeroberfläche
4520840-2,Flash Programm,Autorensystem | Webdesign | Computeranimation | Programm
4520886-4,Visio 5.0,Präsentationsgrafik | Programm
4520900-5,Mikroprozessor 68360,Mikroprozessor
4521005-6,Claris Works 5.0,Integrierte Software
4521006-8,FileMaker Pro 4.0,Relationales Datenbanksystem
4521063-9,INSPECT Programm,Multivariate Daten | Explorative Datenanalyse | Programm
4521067-6,SPSS 8.0 für WINDOWS,Datenanalyse | Programm | Sozialwissenschaften | Statistik
4521383-5,SAP R/3 3.1,Unternehmen | Programm
4521404-9,Blaster Tools,Computermusik | Programm
4521774-9,Object PASCAL,Programmiersprache
4522057-8,StarOffice 5.0,Büroarbeit | Programmpaket
4522134-0,Designer/2000,Datenbankentwurf | Softwarewerkzeug
4522137-6,SuSE LINUX 5.3,Betriebssystem
4522252-6,TI 83,Taschenrechner
4522374-9,Cobra Adress Plus 3.2,Adressverwaltung | Programm
4522902-8,CD-Master Audio plus,CD | Kopieren | Programm | CD-Rekorder
4522945-4,Cubase VST,Computermusik | Programm
4523024-9,GroupWise 5.2,Büroarbeit | Programmpaket
4523240-4,PDF Dateiformat,Dateiformat
4523302-0,Calc Result,Tabellenkalkulation | Programm
4523362-7,Swiss-Online,Online-Dienst
4523696-3,PhotoImpact 3.0,Bildverarbeitung | Dateiverwaltung | Programmpaket
4523801-7,DataCAD,CAD | Architekturzeichnung | Programm
4523903-4,SAFE Programm,Datensicherung | Dateiverwaltung | Programm
4524688-9,AdOculos 4.0,Bildverarbeitung | Programm
4524689-0,DesignLab 7.1,Elektronische Schaltung | Simulation | Programm
4525052-2,Lotus SmartSuite 98,Büroarbeit | Programmpaket
4525053-4,SIMULINK 2.0,Dynamisches System | MATLAB | Simulation
4525055-8,MATLAB 5.0,Numerische Mathematik | Visualisierung | Programm
4525074-1,Office 98,Büroarbeit | Programmpaket
4525190-3,Nintendo 64,Spielkonsole
4525193-9,Super Mario 64,Super Mario
4525228-2,Red Hat LINUX 5.0,Betriebssystem
4525354-7,NetWare 4.1x,Rechnernetz | Betriebssystem
4525370-5,IUE Programmierumgebung,Bildauswertung | Objektorientierte Programmierung | Programmierumgebung
4525824-7,JDK 1.2,"Java,Programmiersprache | Software Development Kit"
4525993-8,Mathcad 8.0,Computeralgebra | Programm
4526036-9,SAP R/3 4.0,Unternehmen | Programm
4526060-6,MuLISP 90,Programmiersprache
4526069-2,ASIMUT Programm,Inhaltsanalyse | Programm
4526260-3,Windows Scripting Host,"Skript,Programm"
4526519-7,Adobe Premiere 4.0,Desktop video | Programm
4526956-7,ASAP Programm,SAP R/3 | Programm
4527959-7,PLAXIS Programmiersprache,Programmiersprache
4528234-1,Studio 3D MAX 2.5,Computeranimation | Programm | Realistische Computergrafik
4528316-3,PaintShop Pro 5.0,Computergrafik | Programm
4528381-3,MuPAD 1.4,Computeralgebra | Parallelverarbeitung | Programm
4528384-9,Quicken 6.0 Plus,Finanzmanagement | Programm
4528431-3,V-Modell,Vorgehensmodell
4528469-6,Java Swing 1.1,"Java 1.2 | Komponente,Software | Benutzeroberfläche | Klassenbibliothek"
4528673-5,Railroad Tycoon,Computerspiel
4528681-4,MacOS 8.5,Macintosh | Betriebssystem
4528692-9,ORACLE Designer 2.1,"Repository,Informatik | CASE,Informatik"
4528755-7,AutoCAD Express NT,CAD | Programm
4528864-1,Cisco IOS,Betriebssystem
4528866-5,IPX,Kommunikationsprotokoll
4528947-5,Designer 7.1,Computergrafik | Programm
4529019-2,MusiX,Musiktonträger | Dateiverwaltung | Programm
4529053-2,SOLARIS 7,Betriebssystem
4529066-0,PowerBuilder 6.0,Client-Server-Konzept | Softwareproduktionsumgebung
4529108-1,Red Hat LINUX 5.1,Betriebssystem
4529192-5,Information and Library Network Indien,Informationsnetz | Bibliotheksnetz
4529315-6,Büromanager Programm,Bürokommunikation | Programmpaket
4529580-3,KDE,UNIX | Graphische Benutzeroberfläche | Desktop
4529581-5,FreeBSD,Betriebssystem
4529626-1,GIPSY Programm,Softwareproduktionsumgebung
4529643-1,Eurotra,Maschinelle Übersetzung | Programm
4529650-9,MacOS 8.1,Macintosh | Betriebssystem
4529701-0,AMD-K6,Mikroprozessor
4529969-9,NetWare 5.x,Rechnernetz | Betriebssystem
4529973-0,Die Siedler III,Computerspiel
4530357-5,Populous III,Computerspiel
4530680-1,Metamorf,Morphing | Programm
4530682-5,Logic Audio,Computermusik | Programm
4530830-5,PhotoImpact 4.0,Bildverarbeitung | Dateiverwaltung | Programmpaket
4530852-4,KDE 1.1,UNIX | Graphische Benutzeroberfläche | Desktop
4530856-1,KDE 1.0,UNIX | Graphische Benutzeroberfläche | Desktop
4530901-2,Quattro Pro 7.0,Tabellenkalkulation | Programm
4530902-4,Freelance Graphics 98,Präsentationsgrafik | Programm
4530904-8,Visual dBASE 7.0,Relationales Datenbanksystem
4530906-1,Quattro Pro 8.0,Tabellenkalkulation | Programm
4530907-3,Designer 7.0,Computergrafik | Programm
4530955-3,Caesar III,Computerspiel
4530983-8,Omega Programm,Industrieroboter | Simulation | Programm
4531092-0,FlowCharter 7.0,Diagramm | Programm
4531099-3,Combat Flight Simulator,Computerspiel
4531764-1,Servlet,"Server | Java,Programmiersprache | Programm"
4531810-4,LOTUS 1-2-3 98,
4531822-0,Zelda 64,Videospiel
4531841-4,Digital Rec Programm,Audio-CD | Digitalisierung | Festplatte | Programm
4531879-7,Stop it ! Programm,Datensicherung | Programm
4531940-6,Brood War,Computerspiel
4532116-4,Mikrocomputer MCS-48,Mikrocomputer
4532274-0,Photo Explorer Programm,Bild | Dateiverwaltung | Programm | Grafikbibliothek | Bildschirmschoner | Gestaltung | Desktop
4532317-3,Tk 8.0,X Window System | Graphische Benutzeroberfläche | Programmbibliothek
4532383-5,Netscape 4.5,World Wide Web | Browser
4532429-3,Outlook Express,E-Mail | Programm | Newsgroup
4532466-9,Baldur's Gate,Computerspiel
4532469-4,Conflict: Freespace,Computerspiel
4532615-0,SimCity 3000,Computerspiel
4532672-1,DUNE 2000,Computerspiel
4532692-7,O.D.T.,Computerspiel
4533022-0,Grim Fandango,Computerspiel
4533024-4,Might and Magic,Computerspiel
4533177-7,MegaCAD 14.8,CAD | Computergrafik | Programm
4533211-3,The X-files Computerspiel,Computerspiel
4533236-8,HANS Datenbanksystem,"Allegro,Datenbanksystem | Handschrift | Datenbank | Autograf | Nachlass"
4533247-2,StarBASIC,Programmiersprache | StarOffice 5.0 | Makrosprache
4533438-9,Registry Tuner,"Konfigurationsdatenbank | Tuning | Programm | Wiederherstellung,Informatik"
4533453-5,Mover Programm,
4533503-5,Oddworld: Abe's Exoddus,Computerspiel
4534065-1,Metal Gear Solid,Videospiel
4534122-9,Alpha Centauri Computerspiel,Computerspiel
4534184-9,Cluster Server,"Cluster,Rechnernetz | Server"
4534228-3,Sybex Publisher,Desktop-Publishing | Programm
4534702-5,COX Programmiersprache,Programmiersprache
4534897-2,PowerGOO Programm,Bildverarbeitung | Programm | Computeranimation
4534900-9,SuperGOO Programm,Bildverarbeitung | Programm | Computeranimation
4534947-2,CAD/DRAW 4.7,CAD | Zeichnen | Programm
4536077-7,Freelance Graphics 97,Präsentationsgrafik | Programm
4536475-8,Presentations 8.0,Präsentationsgrafik | Programm
4536862-4,Tomb Raider III,Computerspiel
4537078-3,Lotus cc:Mail 8.0,E-Mail | Programm
4537079-5,JavaScript 1.1,Skriptsprache
4537081-3,Lotus Approach 98,Datenbanksystem
4537201-9,Lotus Word Pro 98,Textverarbeitung | Programm
4537203-2,WORKS 4.5,Integrierte Software
4537270-6,tcsh,"SHELL,Programmiersprache | C-Shell"
4537312-7,Statelog,Logische Programmiersprache | Datenbanksprache | Datalog
4537369-3,WinControl,"Windows 3.x | Befehl,Informatik | Spracheingabe | Programm | Windows 95"
4537498-3,CJKV Programmierung,"Internationalisierung,Programmierung | Chinesisch | Japanisch | Koreanisch | Vietnamesisch"
4537748-0,LDAP,Verzeichnisdienst | Kommunikationsprotokoll
4537888-5,WSCAD,Schaltungsentwurf | Programm | Schaltplan | CAD | CAE
4537895-2,Internet Explorer 5.0,World Wide Web | Browser
4538167-7,Designer-Wohnung 3D 2.0,Wohnung | Innenarchitektur | Programm
4538705-9,Small Soldiers Computerspiel,Computerspiel
4538839-8,Excel 2000,Tabellenkalkulation | Programm
4538856-8,Novell Marke,
4538926-3,UML 1.2,Modellierung | Objektorientierung | Entwurfssprache
4538932-9,Kings̕ Quest VIII,Abenteuerspiel
4538950-0,COOL 3D,Schrift | Dreidimensionale Computergrafik | Computeranimation | Programm
4538960-3,Lands of Lore III,Abenteuerspiel
4539348-5,SQL Server 7.0,Relationales Datenbanksystem
4539401-5,DatenPilot,Dateiverwaltung | Programm | Datenkompression
4539423-4,Rückkehr nach Krondor,Computerspiel
4539526-3,SNA Server 4.0,SNA | Gateway
4539675-9,WORD 98,Textverarbeitung | Programm
4540048-9,Red Hat LINUX 5.2,Betriebssystem
4540121-4,Outlook Express 5.0,E-Mail | Programm | Newsgroup
4540274-7,MCSD,
4540392-2,GIMP 1.0,Bildverarbeitung | Programm | Open Source
4540431-8,Winstone 99,Benchmark
4540433-1,Winbench 3D 99,Benchmark
4540434-3,Audio Winbench 99,Benchmark
4540435-5,Winbench 99,Benchmark
4540518-9,Audio-CD-Brenner Programm,Audio-CD | Kopieren | Programm | CD-Rekorder
4540630-3,Mikrocontroller AVR,Mikrocontroller | Produktfamilie
4541107-4,Cyber Patrol,Internet | Programm
4541111-6,SAP R/3 HR 4.0,Personalinformationssystem
4541296-0,Wohnen & Einrichten 3D,Haus | Bauplanung | Programm | Wohnung | Innenarchitektur | Gartengestaltung
4541313-7,WinHelp,"WINDOWS,Programm | Hilfesystem | Hypertext | Programm"
4541314-9,Help Workshop Programm,Hilfesystem | Hypertext | Programm
4541315-0,PhotoDraw 2000,Computergrafik | Programm
4541639-4,Macromedia Director 7.0,Autorensystem
4541748-9,Java Virtual Machine,"Java,Programmiersprache | Virtuelle Maschine"
4541758-1,JDK,"Java,Programmiersprache | Software Development Kit"
4541883-4,PhotoCollage Programm,Fotomontage | Bildverarbeitung | Programm
4541944-9,JavaScript 1.3,Skriptsprache
4542029-4,Intershop 3.0,Electronic Commerce | Programm
4542489-5,Kompress Pro,Datenkompression | Programm
4542547-4,"WinControl Programm, Tuning","Personal Computer | Tuning | Programm | Löschen,Datenverarbeitung"
4542604-1,BootControl Pro,"Festplatte | Betriebssystem | Booten | Programm | Partition,Informatik"
4542606-5,Datentresor,Datensicherung | Programm
4542607-7,DatenHäcksler,"Löschen,Datenverarbeitung | Programm"
4542766-5,ORACLE 8i,Relationales Datenbanksystem
4542768-9,JDeveloper 2.0,"Java,Programmiersprache | Graphische Benutzeroberfläche | Programmierumgebung"
4542923-6,Fatigue 1.1,Dauerschwingfestigkeit | Berechnung | Programm | Betriebsfestigkeit
4542963-7,SQL*Plus,"SQL | ORACLE,Datenbanksystem | Softwareschnittstelle | PL/SQL"
4543287-9,Debian GNU/LINUX,Betriebssystem
4543288-0,Debian GNU/LINUX 2.1,Betriebssystem
4544202-2,Qt Software,C++ | Graphische Benutzeroberfläche | Klassenbibliothek
4544317-8,Designer-Küche 3D 2.0,Kücheneinrichtung | Programm
4544350-6,BIBTEX,Präprozessor
4544353-1,KC Escape,Computerspiel
4544551-5,DB2 5.0 Universal Database,Objektrelationales Datenbanksystem
4544614-3,LINUX Slackware 3.6,Betriebssystem
4544706-8,UltraMix,Computermusik | Programm
4544718-4,StarOffice,Büroarbeit | Programmpaket
4544722-6,SCO OpenServer 5.0.5,Intranet | Programm
4544901-6,USB Schnittstelle,Serieller Bus | USB-Stick
4545455-3,Cyber 173,Vektorrechner
4545513-2,RML Programmiersprache,Spezifikationssprache
4545686-0,RenTop,Festverzinsliches Wertpapier | Portfolio Selection | Programm
4545809-1,Julietta 5.0,Computerspiel
4545990-3,World Visions,Webdesign | Programm | Dreidimensionale Computergrafik | Computeranimation
4545996-4,Space Publisher 3D,Computeranimation | Programm | Realistische Computergrafik
4546025-5,HIDA 3.0,"Kunstwerk | Datenbanksystem | MIDAS,Informationssystem"
4546092-9,Office 2000,Büroarbeit | Programmpaket
4546096-6,CostCharter,Kostenrechnung | Controlling | Programm
4546126-0,PHP,Skriptsprache
4546184-3,Robo Challenge XL,Computerspiel
4546192-2,Astro Star 2000,Astrologie | Programm
4546210-0,ODBC 3.0,Datenbanksystem | API
4546225-2,VIACOBI,Intelligentes Tutorsystem | Algorithmus | Visualisierung
4546784-5,Word 2000,Textverarbeitung | Programm
4546785-7,Access 2000,Relationales Datenbanksystem
4546803-5,Mikrocontroller 80535,Mikrocontroller
4546902-7,Outlook 2000,Terminplanung | Programm | E-Mail
4547012-1,LetterManager,Brief | Datenverwaltung | Programm | Adressverwaltung
4547592-1,Windows 2000,Betriebssystem
4547807-7,Schatten über Riva,Computerspiel
4547812-0,Panzer General II,Computerspiel
4548216-0,SuSE LINUX 6.0,Betriebssystem
4548300-0,Red Hat LINUX,Betriebssystem
4548622-0,Zero Administration Kit,"Windows NT | Systemverwaltung | Desktop | Konfiguration,Informatik | Programm"
4548624-4,Java 2D,Java 2 | Klassenbibliothek | Computergrafik | API
4549036-3,GRAFOX,Graph | Visualisierung | Programm
4549055-7,AutoCAD 2000,Computergrafik | Programm | CAD
4549094-6,WinCheck Plus,"Löschen,Datenverarbeitung | Programm | Dateiverwaltung | Konfigurationsdatenbank"
4549168-9,Lotus Organizer 5.0,Zeitplanbuch | Programm
4549179-3,Jagged Alliance 2,Computerspiel
4549291-8,FrontPage 2000,Textverarbeitung | Programm | Webdesign
4549370-4,GS-KFZ,Kraftfahrzeughandel | Auftragsabwicklung | Programm
4549559-2,Janus Programmiersprache,Programmiersprache
4549560-9,Pictorial Janus,"Graphische Programmiersprache | Janus,Programmiersprache"
4549562-2,PHDL,Hardwarebeschreibungssprache
4549577-4,Call to power,Computerspiel
4549661-4,DesignLab 8.0,Elektronische Schaltung | Simulation | Programm
4549808-8,IC-PCR 1000,"Rundfunkempfänger | Scanner,Funktechnik"
4549895-7,FAUST 3.0,Datenbanksystem
4550028-9,LINUX DLD 6.0 Lite,Betriebssystem
4550262-6,GIMP 1.0.2,Bildverarbeitung | Programm | Open Source
4550301-1,AutoSketch 6.0,CAD | Programm
4550305-9,PowerPoint 2000,Präsentationsgrafik | Programm
4550592-5,SAP R/3 4.5,Unternehmen | Programm
4550786-7,BATpro,Eingruppierung | Programm
4550787-9,DPBpro,Beamter | Arbeitsplatzbewertung | Programm
4550878-1,Schach-3D,Computerschach | Programm
4550881-1,Borland Delphi/Connect für SAP,SAP R/3 | Programmierumgebung
4550895-1,Office 4.x,Büroarbeit | Programmpaket
4550918-9,LAD Programmiersprache,Programmiersprache
4551096-9,CATT,SAP R/3 | Softwaretest | Softwarewerkzeug
4551493-8,Intelink,Intranet
4551499-9,IC Library 2.0,Datenbank
4551500-1,Plan 9,Betriebssystem | Rechnernetz
4551541-4,WebStudio 3D,Realistische Computergrafik | VRML 2.0 | Programm | Dreidimensionale Computergrafik | Computeranimation
4551553-0,WebCleaner,"Internet | Datensicherung | Programm | Löschen,Datenverarbeitung"
4551554-2,CleanEx,"Löschen,Datenverarbeitung | Programm"
4551697-2,keCalc,Maschinenelement | Berechnung | Programm
4551800-2,Designer-Garten 3D 2.0,Gartengestaltung | Programm
4552028-8,IBM 370 E,Emulator
4552051-3,GEOLOG,Geometrie | Programm
4552086-0,DIANA Programmiersprache,Programmiersprache
4552627-8,Top-Design 3D,Wohnung | Innenarchitektur | Programm
4553405-6,ViaVoice,Automatische Spracherkennung | Programm
4553406-8,Lotus Word Pro 97,Textverarbeitung | Programm
4553492-5,COREL DRAW! 9.0,Computergrafik | Programm
4553532-2,Inter-Net-Cologne,Online-Dienst
4554605-8,StarWriter,Textverarbeitung | Programm
4554942-4,HEP,Parallelrechner
4555162-5,ENIAC,Computer
4555177-7,Windows NT 4.0 Terminal Server,Betriebssystem | Mehrplatzsystem
4555385-3,LINUX 6.1,Betriebssystem
4555412-2,CAD Key,Dreidimensionales CAD | Programm
4555518-7,StarCalc 5.0,Tabellenkalkulation | Programm
4555530-8,StarOffice 5.1,Büroarbeit | Programmpaket
4555592-8,Petko's Gym,Computerspiel
4555764-0,PNG,Bitmap-Grafik | Dateiformat
4555803-6,Flash 3,Autorensystem | Webdesign | Computeranimation | Programm
4555923-5,MS-DOS 7.0,Betriebssystem
4555927-2,MS-DOS 7.1,Betriebssystem
4556285-4,Fritz 5.32,Computerschach | Programm
4556654-9,Faxer 2.0,Telefax | Programm
4557161-2,Macromedia Authorware,Autorensystem
4557275-6,Cinderella Programm,Dynamische Geometrie | Programm
4557282-3,OBERON 3,Programmiersprache
4557505-8,Active Server Pages 2.0,Webdesign | Programmierumgebung
4558121-6,Lotus Notes 5.0,Computer Supported Cooperative Work | Programm
4558267-1,JavaOS,Betriebssystem
4558470-9,Systems Management Server 2.0,Netzwerkverwaltung | Programm
4558572-6,TURBO-C++ 4.5,Programmiersprache
4558966-5,NetBasic,Skriptsprache
4559077-1,Applixware 4.4.1,Büroarbeit | Programm
4559079-5,GIMP 1.1.2,"GNU,Software | Bildverarbeitung | Programm | Open Source"
4559080-1,PostgreSQL 6.4,Objektrelationales Datenbanksystem
4559081-3,Lotus Domino 5.0,Computer Supported Cooperative Work | Internet | Programm
4559082-5,SuSE LINUX,Betriebssystem
4559139-8,CNE,"Novell,Marke | Rechnernetz | Betriebssystem | Zusatzqualifikation"
4559145-3,CNA,"Novell,Marke | Rechnernetz | Betriebssystem | Zusatzqualifikation"
4559155-6,Scilab,Wissenschaftliches Rechnen | Numerische Mathematik | Programmpaket
4559169-6,NetWare 5.0,Rechnernetz | Betriebssystem
4559326-7,Guardian's crusade,Computerspiel
4559327-9,GTA London,Computerspiel
4559381-4,MySQL,Relationales Datenbanksystem
4559386-3,mSQL,Relationales Datenbanksystem
4559388-7,Civilization 2,Computerspiel
4559471-5,VisualBASIC für Applikationen 6.0,Makrosprache
4559652-9,HOL-Z,"Isabelle,Programm | HOL | Z,Programmiersprache"
4559781-9,Outcast Computerspiel,Computerspiel
4560184-7,D-Info 99,Telefonbuch | Programm | Adressbuch
4560513-0,Rational Unified Process,Vorgehensmodell
4560514-2,Navision,Klein- und Mittelbetrieb | Programm | Enterprise-Resource-Planning
4560516-6,Navision Financials,Klein- und Mittelbetrieb | Programm | Enterprise-Resource-Planning
4560626-2,LINUX DLD 6.X,Betriebssystem
4560862-3,MegaCheck 2000,Jahrtausendwende | Programm
4561016-2,Karolus Programm,Programm
4561081-2,Besser Wohnen 3D,Haus | Bauplanung | Programm | Wohnung | Innenarchitektur
4561088-5,DATENSAFE,"Datensicherung | Programm | Löschen,Datenverarbeitung"
4561239-0,Quicken 2000,Finanzmanagement | Programm
4561311-4,Active Directory,Windows 2000 | Verzeichnisdienst
4561316-3,COM+ 1.0,"Programmierumgebung | Komponente,Software | Softwarespezifikation"
